id,sku,name,manufacturer,model,category,price_brl,power_w,efficiency,voltage_v,current_a,image_path,source,availability,description,image_tier,specs_count
"solfacil_panels_1","1","https://cdn-ecommerce.solfacil.com.br/contents/products/559375/images/IMAGE_PRODUCT_559375.jpeg HANERSUN","HANERSUN","","panels","0","","559375","","","/placeholder-panel.jpg","loja.solfacil.com.br","true","HN18N-72H","","2"
"solfacil_panels_2","2","HANERSUN","HANERSUN","","panels","0","","18","","","/static/images-catálogo_distribuidores/SOLFACIL-PANELS/HANERSUN-HN18N-72H_IMAGE_PRODUCT_559375.jpeg","loja.solfacil.com.br","true","HN18N-72H","high","2"
"solfacil_panels_3","3","DAH","DAH","","panels","0","","72","","","/placeholder-panel.jpg","loja.solfacil.com.br","true","DHN-72X16/DG","","2"
"solfacil_panels_4","4","https://cdn-ecommerce.solfacil.com.br/contents/products/559381/images/IMAGE_PRODUCT_559381.png OSDA","OSDA","","panels","0","","559381","33","","/placeholder-panel.jpg","loja.solfacil.com.br","true","33V-MHDRZ","","3"
"solfacil_panels_5","5","https://cdn-ecommerce.solfacil.com.br/contents/products/573429/images/IMAGE_PRODUCT_573429.png HANERSUN","HANERSUN","","panels","0","","573429","","","/placeholder-panel.jpg","loja.solfacil.com.br","true","HJT HN21H-66HT","","2"
"solfacil_panels_6","6","https://cdn-ecommerce.solfacil.com.br/contents/products/550010/images/image.png MINASOL","MINASOL","","panels","0","","550010","","","/placeholder-panel.jpg","loja.solfacil.com.br","true","MS-545","","2"
"odex_inverters_ODEX-PAINEL-ODEX-585W","585W","Painel Solar Odex 585W","Odex","Odex","panels","490","585","585","","","/static/images-catálogo_distribuidores/ODEX-INVERTERS/ODEX-ODEX-ESTRUTURA-SOLARGROUP-COLONIAL.jpg","","true","Painel Solar Odex 585W","high","3"
"odex_inverters_ODEX-PAINEL-ODEX-600W","600W","Painel Solar Odex 600W","Odex","Odex","panels","499","600","600","","","/static/images-catálogo_distribuidores/ODEX-INVERTERS/ODEX-ODEX-ESTRUTURA-SOLARGROUP-COLONIAL.jpg","","true","Painel Solar Odex 600W","high","3"
"odex_inverters_ODEX-PAINEL-ODEX-610W","610W","Painel Solar Odex 610W","Odex","Odex","panels","505","610","610","","","/static/images-catálogo_distribuidores/ODEX-INVERTERS/ODEX-ODEX-ESTRUTURA-SOLARGROUP-COLONIAL.jpg","","true","Painel Solar Odex 610W","high","3"
"odex_inverters_ODEX-PAINEL-ODEX-660W","660W","Painel Solar Odex 660W","Odex","Odex","panels","515","660","660","","","/static/images-catálogo_distribuidores/ODEX-INVERTERS/ODEX-ODEX-ESTRUTURA-SOLARGROUP-COLONIAL.jpg","","true","Painel Solar Odex 660W","high","3"
"odex_inverters_ODEX-PAINEL-ODEX-700W","700W","Painel Solar Odex 700W","Odex","Odex","panels","519","700","700","","","/static/images-catálogo_distribuidores/ODEX-INVERTERS/ODEX-ODEX-ESTRUTURA-SOLARGROUP-COLONIAL.jpg","","true","Painel Solar Odex 700W","high","3"
"odex_inverters_ODEX-PAINEL-ASTRONERGY-600W","600W","Painel Solar Astronergy 600W","Astronergy","Astronergy","panels","512","600","600","","","/static/images-catálogo_distribuidores/ODEX-INVERTERS/ODEX-ODEX-PAINEL-ASTRONERGY-600W.jpg","","true","Painel Solar Astronergy 600W","high","3"
"odex_inverters_ODEX-PAINEL-TSUN-560W","560W","Painel Solar Tsun 560W","TSUN","Tsun","panels","485","560","560","","","/static/images-catálogo_distribuidores/ODEX-INVERTERS/ODEX-ODEX-PAINEL-TSUN-560W.jpg","","true","Painel Solar Tsun 560W","high","3"
"odex_inverters_ODEX-PAINEL-JINKO-610W","610W","Painel Solar Jinko 610W","Jinko","Jinko","panels","508","610","610","","","/static/images-catálogo_distribuidores/ODEX-INVERTERS/ODEX-ODEX-PAINEL-JINKO-610W.jpg","","true","Painel Solar Jinko 610W","high","3"
"odex_inverters_ODEX-PAINEL-JINKO-615W","615W","Painel Solar Jinko 615W","Jinko","Jinko","panels","510","615","615","","","/static/images-catálogo_distribuidores/ODEX-INVERTERS/ODEX-ODEX-PAINEL-JINKO-610W.jpg","","true","Painel Solar Jinko 615W","high","3"
"solfacil_accessories_4","4","KIT SUPORTE P/ TELHA ONDULADO METALICO - FIXACAO EM METAL - P/ 2 MÓDULOS - S/ PERFIL (M1) - TSUN","TSUN","KIT SUPORTE P/ TELHA","accessories","80.05","","2","","","/placeholder-panel.jpg","","true","KIT SUPORTE P/ TELHA ONDULADO METALICO - FIXACAO EM METAL - P/ 2 MÓDULOS - S/ PERFIL (M1) - TSUN","","2"
"solfacil_accessories_6","6","KIT SUPORTE P/ TELHA FIBROCIMENTO - PARAFUSO ESTRUTURAL - P/ 2 MÓDULOS - S/ PERFIL (M1) - TSUN","TSUN","KIT SUPORTE P/ TELHA","accessories","108.95","","2","","","/placeholder-panel.jpg","","true","KIT SUPORTE P/ TELHA FIBROCIMENTO - PARAFUSO ESTRUTURAL - P/ 2 MÓDULOS - S/ PERFIL (M1) - TSUN","","2"
"solfacil_panels_2","2","HANERSUN","Hanersun","HANERSUN","panels","0","","","","","/static/images-catálogo_distribuidores/SOLFACIL-PANELS/HANERSUN-HN18N-72H_IMAGE_PRODUCT_559375.jpeg","","true","HANERSUN","high","1"
"solfacil_panels_3","3","DAH","DAH Solar","DAH","panels","0","","","","","/placeholder-panel.jpg","","true","DAH","","1"
"neosolar_inverters_22916","22916","Microinversor Deye SUN2250 G4 Monofásico 2250W - 220V - MLPE e Wi-Fi Integrado","DEYE","","inverters","0","2250","2250","220","10","/placeholder-inverter.jpg","portalb2b.neosolar.com.br","false","Microinversor Deye Sun2250 G4 – Wi-Fi Integrado – Potência Contínua: 2250 W – Tensão: 220 V – Garantia: de 10 anos (já incluídos os 90 dias da garantia legal).","","7"
"neosolar_inverters_21632","21632","Inversor Off Grid Senoidal Epever IPower Plus IP2000-21 (T) - 2000W 24/120V","EPEVER","","inverters","1719","2000","2000","127","","/placeholder-inverter.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 24Vcc para 127Vca com potência contínua de 2000W e formato de onda do tipo senoidal pura. Compatível com baterias de lítio com proteção Via BMS","","5"
"neosolar_inverters_20566","20566","Inversor Off Grid Senoidal ZTROON ZT1000-11 - 1000W - 12/127V","ZTROON","","inverters","703","1000","1000","127","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20566.jpg","portalb2b.neosolar.com.br","true","Inversor Off Grid ZTROON ZT1000-11 – Senoidal Pura – Potência Contínua: 1000 W – Tensão: 12/127 V – Garantia de 18 meses (já incluídos os 90 dias da garantia legal).","high","5"
"neosolar_inverters_20563","20563","Inversor Off Grid Senoidal ZTROON ZT600-11 - 600W - 12/ 127V","ZTROON","","inverters","497","600","600","127","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20563.jpg","portalb2b.neosolar.com.br","true","Inversor Off Grid ZTROON ZT600-11 – Senoidal Pura – Potência Contínua: 600 W – Tensão: 12/127 V – Garantia de 18 meses (já incluídos os 90 dias da garantia legal).","high","5"
"neosolar_inverters_24973","24973","Inversor Carregador Must PV29-5048 LHP - 5000W - MPPT 80A - 48/110V","MUST","","inverters","2733","5000","29","110","80","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_24973.jpg","portalb2b.neosolar.com.br","true","P. Surto: 15.000W | Faixa MPPT: 30 ~ 230V | Compatível com Lítio","high","6"
"neosolar_inverters_22022","22022","Inversor Off Grid Senoidal  ZTROON ZT2000-11 - 2000W - 12/127V","ZTROON","","inverters","1194","2000","2000","127","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_22022.jpg","portalb2b.neosolar.com.br","true","Inversor Off Grid ZTROON ZT2000-11– Senoidal Pura – Potência Contínua: 2000 W – Tensão: 12/127 Vca – Garantia de 18 meses (já incluídos os 90 dias da garantia legal).","high","5"
"neosolar_inverters_20247","20247","Inversor Off Grid Senoidal Epever IPower Plus IP2000-41 (T) - 2000W 48/127V","EPEVER","","inverters","1784","2000","2000","127","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20247.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 48Vcc para 127Vca com potência contínua de 2000W e formato de onda do tipo senoidal pura. Compatível com baterias de lítio com proteção Via BMS","high","5"
"neosolar_inverters_24972","24972","Inversor Carregador Must PV29-5048 HP - 5000W - MPPT 80A - 48/220V","MUST","","inverters","2798","5000","29","220","80","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_24972.jpg","portalb2b.neosolar.com.br","true","P. Surto: 15.000W | Faixa MPPT: 30 ~ 230V | Compatível com Lítio","high","6"
"neosolar_inverters_21630","21630","Inversor Off Grid Senoidal Epever IPower Plus IP1500-11 (T) - 1500W 12/110V","EPEVER","","inverters","1459","1500","1500","110","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_21630.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 12Vcc para 110Vca com potência contínua de 1500W e formato de onda do tipo senoidal pura. Compatível com baterias de lítio com proteção Via BMS","high","5"
"neosolar_inverters_22024","22024","Inversor Off Grid Senoidal  ZTROON ZT2000-21 - 2000W - 24/127V","ZTROON","","inverters","1194","2000","2000","127","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_22024.jpg","portalb2b.neosolar.com.br","true","Inversor Off Grid ZTROON ZT2000-21– Senoidal Pura – Potência Contínua: 2000 W – Tensão: 24/127 Vca – Garantia de 18 meses (já incluídos os 90 dias da garantia legal).","high","5"
"neosolar_inverters_20922","20922","Inversor Senoidal Epever IPower Plus IP1000-41 (T) - 1000W 48/127V","EPEVER","","inverters","1297","1000","1000","127","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20922.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 48Vcc (43","high","5"
"neosolar_inverters_21631","21631","Inversor Off Grid  Senoidal Epever IPower Plus IP1500-12 (T) - 1500W 12/220V","EPEVER","","inverters","1459","1500","1500","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_21631.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 12Vcc para 220Vca com potência contínua de 1500W e formato de onda do tipo senoidal pura. Compatível com baterias de lítio com proteção Via BMS","high","5"
"neosolar_inverters_20250","20250","Inversor Senoidal Epever IPower Plus IP3000-41 (T) - 3000W 48/127V","EPEVER","","inverters","2050","3000","3000","127","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20250.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus (T) de 48Vcc para 127Vca com potência contínua de 3000W e formato de onda do tipo senoidal pura. Indicado para uso com baterias de lítio solar. Simples e fácil de instalar","high","5"
"neosolar_inverters_21634","21634","Inversor Off Grid Senoidal Epever IPower Plus IP3000-21 (T) - 3000W 24/127V","EPEVER","","inverters","2245","3000","3000","127","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_21634.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 24Vcc para 127Vca com potência contínua de 3000W e formato de onda do tipo senoidal pura. Compatível com baterias de lítio com proteção Via BMS","high","5"
"neosolar_inverters_20778","20778","Inversor Senoidal Epever IPower Plus IP3000-11 (T) - 3000W 12/110V","EPEVER","","inverters","2530","3000","3000","110","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20778.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 12Vcc para 110Vca com potência contínua de 3000W e formato de onda do tipo senoidal pura. Compatível com baterias de lítio com proteção Via BMS","high","5"
"neosolar_inverters_21633","21633","Inversor Off Grid Senoidal Epever IPower Plus IP2000-22 (T) - 2000W 24/220V","EPEVER","","inverters","1557","2000","2000","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_21633.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 24Vcc para 220Vca com potência contínua de 2000W e formato de onda do tipo senoidal pura. Compatível com baterias de lítio com proteção Via BMS","high","5"
"neosolar_inverters_21639","21639","Inversor Off Grid Senoidal Epever IPower Plus IP4000-41 (T) - 4000W 48/110V","EPEVER","","inverters","2588","4000","4000","110","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_21639.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 48Vcc para 110Vca com potência contínua de 4000W e formato de onda do tipo senoidal pura. Compatível com baterias de lítio com proteção Via BMS","high","5"
"neosolar_inverters_22095","22095","Inversor Senoidal Epever IPower Plus IP3000-22 (T) - 3000W 24/220V","EPEVER","","inverters","2141","3000","3000","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_22095.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 24Vcc para 220Vca com potência contínua de 3000W e formato de onda do tipo senoidal pura. Compatível com baterias de lítio com proteção Via BMS","high","5"
"neosolar_inverters_22023","22023","Inversor Off Grid Senoidal  ZTROON ZT2000-12 - 2000W - 12/220V","ZTROON","","inverters","1167","2000","2000","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_22023.jpg","portalb2b.neosolar.com.br","true","Inversor Off Grid ZTROON ZT2000-12– Senoidal Pura – Potência Contínua: 2000 W – Tensão: 12/220 Vca – Garantia de 18 meses (já incluídos os 90 dias da garantia legal).","high","5"
"neosolar_inverters_22920","22920","Inversor Híbrido On + Off Grid Deye SUN5K (US) - 5000W - 48/120-240V","DEYE","","inverters","0","5000","5","240","","/placeholder-inverter.jpg","portalb2b.neosolar.com.br","true","""Inversor Solar On Grid Híbrido Deye de 5000W (US) para sistemas conectados à rede e entrada para bateria 48Vcc. Possui função 2 em 1 (Inversor + carregador de bateria)","","5"
"neosolar_inverters_20924","20924","Inversor Senoidal Epever IPower Plus IP3000-42 (T) - 3000W 48/220V","EPEVER","","inverters","1946","3000","3000","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20924.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 48Vcc para 220Vca com potência contínua de 3000W e formato de onda do tipo senoidal pura. Compatível com baterias de lítio com proteção Via BMS","high","5"
"neosolar_inverters_24874","24874","""Inversor On Grid Livoltek 7","NEOSOLAR","","inverters","2888","5000","7","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_24874.jpg","portalb2b.neosolar.com.br","true","5kW 220V Monofásico - GT1-7K5T2""","high","6"
"neosolar_inverters_22921","22921","Inversor Híbrido On + Off Grid Deye SUN8K (EU) - 8000W - 48/220-230V","DEYE","","inverters","9150","8000","8","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_22921.jpg","portalb2b.neosolar.com.br","true","""Inversor Solar On Grid Híbrido Deye de 8000W (EU) para sistemas conectados à rede e entrada para bateria 48Vcc. Possui função 2 em 1 (Inversor + carregador de bateria)","high","5"
"neosolar_inverters_21641","21641","Inversor Off Grid Senoidal Epever IPower Plus IP3000-12 (T) - 3000W 12/220V","EPEVER","","inverters","2336","3000","3000","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_21641.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 12Vcc para 220Vca com potência contínua de 3000W e formato de onda do tipo senoidal pura. Compatível com baterias de lítio com proteção Via BMS","high","5"
"neosolar_inverters_21640","21640","Inversor Off Grid Senoidal Epever IPower Plus IP5000-42 (T) - 5000W 48/220V","EPEVER","","inverters","2522","5000","5000","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_21640.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 48Vcc para 220Vca com potência contínua de 5000W e formato de onda do tipo senoidal pura. Compatível com baterias de lítio com proteção Via BMS","high","5"
"neosolar_inverters_22734","22734","Inversor Senoidal Epever IPower Plus IP1000-42 (T) - 1000W 48/220V","EPEVER","","inverters","1297","1000","1000","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_22734.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 48Vcc (43","high","5"
"neosolar_inverters_24878","24878","Inversor Híbrido On + Off Grid Deye SUN5K (EU) - 5000W - 48/230V","DEYE","","inverters","5442","5000","5","230","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_24878.jpg","portalb2b.neosolar.com.br","true","""Inversor Solar On Grid Híbrido Deye de 5.000W (EU) para sistemas conectados à rede e entrada para bateria 48Vcc. Possui função 2 em 1 (Inversor + carregador de bateria)","high","5"
"neosolar_inverters_20565","20565","Inversor Off Grid Senoidal ZTROON ZT1000-12 - 1000W - 12/ 220V","ZTROON","","inverters","703","1000","1000","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20565.jpg","portalb2b.neosolar.com.br","true","Inversor Off Grid ZTROON ZT1000-12 – Senoidal Pura – Potência Contínua: 1000 W – Tensão: 12/220 V – Garantia de 18 meses (já incluídos os 90 dias da garantia legal).","high","5"
"neosolar_inverters_24876","24876","Inversor On Grid Livoltek 6kW 220V Monofásico - GT1-6KD2","NEOSOLAR","","inverters","2444","6000","6","220","16","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_24876.jpg","portalb2b.neosolar.com.br","true","2 MPPTS (16A + 16A) | PVmax: 9kW | Tensão Máxima: 600V | Com AFCI | Garantia: 10 anos","high","9"
"neosolar_inverters_24825","24825","Inversor Híbrido On + Off Grid Deye SUN12K (EU) - 12000W - 48/220-380V","DEYE","","inverters","15641","12000","12","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_24825.jpg","portalb2b.neosolar.com.br","true","""Inversor Solar On Grid Híbrido Deye de 12.000W (EU) para sistemas conectados à rede e entrada para bateria 48Vcc. Possui função 2 em 1 (Inversor + carregador de bateria)","high","5"
"neosolar_inverters_20249","20249","Inversor Senoidal Epever IPower Plus IP2000-42 (T) - 2000W 48/220V","EPEVER","","inverters","1728","2000","2000","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20249.jpg","portalb2b.neosolar.com.br","true","""Inversor Epever Ipower Plus de 48Vcc para 220Vca com potência contínua de 2000W e formato de onda do tipo senoidal pura. Compatível com baterias de lítio com proteção Via BMS","high","5"
"neosolar_inverters_24877","24877","Inversor On Grid Livoltek 5kW 220V Monofásico - GT1-5KD2","NEOSOLAR","","inverters","0","5000","5","220","16","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_24877.jpg","portalb2b.neosolar.com.br","false","""2 MPPTS (16A + 16A) | PVmax: 7","high","8"
"neosolar_inverters_24870","24870","Inversor On Grid Livoltek 5kW 220V Monofásico - GT1-5KD2","NEOSOLAR","","inverters","2073","5000","5","220","16","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_24870.jpg","portalb2b.neosolar.com.br","true","""2 MPPTS (16A + 16A) | PVmax: 7","high","8"
"neosolar_inverters_22714","22714","Microinversor Deye SUN2250 G4 Monofásico 2250W - 220V - MLPE e Wi-Fi Integrado","DEYE","","inverters","1220","2250","2250","220","12","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_22714.jpg","portalb2b.neosolar.com.br","true","Microinversor Deye Sun2250 G4 – Wi-Fi Integrado – Potência Contínua: 2250 W – Tensão: 220 V – Garantia: de 12 anos (já incluídos os 90 dias da garantia legal).","high","7"
"neosolar_inverters_23309","23309","Inversor Híbrido On + Off Grid Deye SUN5K (EU) SG04 - 5000W - 48/220V","DEYE","","inverters","0","5000","5","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_23309.jpg","portalb2b.neosolar.com.br","false","""Inversor Solar On Grid Híbrido Deye de 5000W (EU) para sistemas conectados à rede e entrada para bateria 48Vcc. Possui função 2 em 1 (Inversor + carregador de bateria)","high","5"
"neosolar_inverters_23783","23783","Inversor Carregador Off Grid Híbrido Epever HP3542 - 60A MPPT - 48/220V","EPEVER","","inverters","3849","","3542","220","60","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_23783.jpg","portalb2b.neosolar.com.br","false","Inversor Solar Epever com tripla função (Inversor + Controlador de Carga MPPT + Carregador CA) - Opera com e sem bateria.","high","6"
"neosolar_inverters_23782","23782","Inversor Carregador Epever HP3522 - 110A MPPT - 24/220V","EPEVER","","inverters","4248","3.5","3522","220","110","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_23782.jpg","portalb2b.neosolar.com.br","false","P. Surto: 3.500W | Faixa MPPT: 85 ~ 400V | Paralelismo: Máx. 16 un | Compatível c/ Lítio","high","6"
"neosolar_inverters_20217","20217","Inversor Híbrido On + Off Grid Deye SUN5K - 5000W - 48/220V","DEYE","","inverters","8058","5000","5","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20217.jpg","portalb2b.neosolar.com.br","false","---","high","5"
"neosolar_inverters_20252","20252","Inversor Off Grid Senoidal Epever IPower Plus IP1500-11 (T-BR) - 1500W 12/110V","EPEVER","","inverters","1141","1500","1500","110","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20252.jpg","portalb2b.neosolar.com.br","false","""O Inversor Epever Ipower Plus de 12Vcc para 110Vca com potência contínua de 1500W e formato de onda do tipo senoidal pura. Indicado para uso com baterias de chumbo-ácido em geral (incompatível com baterias de lítio com proteção Via BMS). Simples e fácil de instalar","high","5"
"neosolar_inverters_20253","20253","Inversor Off Grid  Senoidal Epever IPower Plus IP1500-12 (T-BR) - 1500W 12/220V","EPEVER","","inverters","1028","1500","1500","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20253.jpg","portalb2b.neosolar.com.br","false","""Inversor Epever Ipower Plus de 12Vcc para 220Vca com potência contínua de 1500W e formato de onda do tipo senoidal pura. Indicado para uso com baterias de chumbo-ácido em geral (incompatível com baterias de lítio com proteção Via BMS). Simples e fácil de instalar","high","5"
"neosolar_inverters_20255","20255","Inversor Off Grid Senoidal Epever IPower Plus IP2000-21 (T-BR) - 2000W 24/120V","EPEVER","","inverters","1322","2000","2000","120","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20255.jpg","portalb2b.neosolar.com.br","false","""Inversor Epever Ipower Plus de 24Vcc para 120Vca com potência contínua de 2000W e formato de onda do tipo senoidal pura. Indicado para uso com baterias de chumbo-ácido em geral (incompatível com baterias de lítio com proteção Via BMS). Simples e fácil de instalar","high","5"
"neosolar_inverters_20256","20256","Inversor Off Grid Senoidal Epever IPower Plus IP2000-22 (T-BR) - 2000W 24/220V","EPEVER","","inverters","1102","2000","2000","220","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20256.jpg","portalb2b.neosolar.com.br","false","""Inversor Epever Ipower Plus de 24Vcc para 220Vca com potência contínua de 2000W e formato de onda do tipo senoidal pura. Indicado para uso com baterias de chumbo-ácido em geral (incompatível com baterias de lítio com proteção Via BMS). Simples e fácil de instalar","high","5"
"neosolar_inverters_20258","20258","Inversor Off Grid Senoidal Epever IPower Plus IP3000-21 (T-BR) - 3000W 24/127V","EPEVER","","inverters","1400","3000","3000","127","","/static/images-catálogo_distribuidores/NEOSOLAR-INVERTERS/neosolar_inverters_20258.jpg","portalb2b.neosolar.com.br","false","""Inversor Epever Ipower Plus de 24Vcc para 127Vca com potência contínua de 3000W e formato de onda do tipo senoidal pura. Indicado para uso com baterias de chumbo-ácido em geral (incompatível com baterias de lítio com proteção Via BMS). Simples e fácil de instalar","high","5"
